replace_type,top_fraction,embedding_dim,hidden_dim,context_window,replace_frac,loss
True,0.1,128,256,14,0.05,6.087162890995219
True,0.1,128,256,14,0.01,6.2601178793548895
False,0.1,128,256,14,0.1,6.102649221670258
False,0.1,128,256,14,0.05,6.102649221670258
False,0.1,128,256,14,0.01,6.131163650421051
True,0.01,128,512,14,0.1,6.107436491325261
True,0.01,128,512,14,0.05,6.199548046412719
True,0.01,128,512,14,0.01,6.296840657555467
False,0.01,128,512,14,0.1,6.397789416278926
False,0.01,128,512,14,0.05,6.397789416278926
False,0.01,128,512,14,0.01,6.397789416278926
True,0.05,128,512,14,0.1,5.986817140375146
True,0.05,128,512,14,0.05,6.134175079971218
True,0.05,128,512,14,0.01,6.282343148081351
False,0.05,128,512,14,0.1,6.204352255616072
False,0.05,128,512,14,0.05,6.204352255616072
False,0.05,128,512,14,0.01,6.204352255616072
True,0.1,128,512,14,0.1,5.9609494131760705
True,0.1,128,512,14,0.05,6.115423367098303
True,0.1,128,512,14,0.01,6.27936162137163
False,0.1,128,512,14,0.1,6.111225294773927
False,0.1,128,512,14,0.05,6.111225294773927
False,0.1,128,512,14,0.01,6.137648777393128
True,0.01,256,128,14,0.1,6.0454759071416575
True,0.01,256,128,14,0.05,6.134584381301266
True,0.01,256,128,14,0.01,6.242113403719291
False,0.01,256,128,14,0.1,6.325164359091565
False,0.01,256,128,14,0.05,6.325164359091565
False,0.01,256,128,14,0.01,6.325164359091565
True,0.05,256,128,14,0.1,5.91537128082884
True,0.05,256,128,14,0.05,6.062747183910266
True,0.05,256,128,14,0.01,6.221557314720709
False,0.05,256,128,14,0.1,6.1358585445450915
False,0.05,256,128,14,0.05,6.1358585445450915
False,0.05,256,128,14,0.01,6.1358585445450915
True,0.1,256,128,14,0.1,5.881520389628364
True,0.1,256,128,14,0.05,6.043706057200408
True,0.1,256,128,14,0.01,6.211885355063939
False,0.1,256,128,14,0.1,6.053140862172068
False,0.1,256,128,14,0.05,6.053140862172068
False,0.1,256,128,14,0.01,6.079344570299951
True,0.01,256,256,14,0.1,6.018914161963179
True,0.01,256,256,14,0.05,6.109017008614937
True,0.01,256,256,14,0.01,6.207237378058851
False,0.01,256,256,14,0.1,6.286826684356653
False,0.01,256,256,14,0.05,6.286826684356653
False,0.01,256,256,14,0.01,6.286826684356653
True,0.05,256,256,14,0.1,5.892641189186925
True,0.05,256,256,14,0.05,6.038860699597756
True,0.05,256,256,14,0.01,6.18666800546627
False,0.05,256,256,14,0.1,6.097765872430768
False,0.05,256,256,14,0.05,6.097765872430768
False,0.05,256,256,14,0.01,6.097765872430768
True,0.1,256,256,14,0.1,5.8583968299585365
True,0.1,256,256,14,0.05,6.017584151285771
True,0.1,256,256,14,0.01,6.181613572926445
False,0.1,256,256,14,0.1,6.00912796696156
False,0.1,256,256,14,0.05,6.00912796696156
False,0.1,256,256,14,0.01,6.0360590410408115
True,0.01,256,512,14,0.1,6.04285693697957
True,0.01,256,512,14,0.05,6.126306242471901
True,0.01,256,512,14,0.01,6.2090391219933405
False,0.01,256,512,14,0.1,6.288846527637931
False,0.01,256,512,14,0.05,6.288846527637931
False,0.01,256,512,14,0.01,6.288846527637931
True,0.05,256,512,14,0.1,5.919427765023717
True,0.05,256,512,14,0.05,6.050651871603094
True,0.05,256,512,14,0.01,6.193429595985787
False,0.05,256,512,14,0.1,6.106874377097109
False,0.05,256,512,14,0.05,6.106874377097109
False,0.05,256,512,14,0.01,6.106874377097109
True,0.1,256,512,14,0.1,5.88701002704976
True,0.1,256,512,14,0.05,6.0330870546899495
True,0.1,256,512,14,0.01,6.187273985618777
False,0.1,256,512,14,0.1,6.0116460952342985
False,0.1,256,512,14,0.05,6.0116460952342985
False,0.1,256,512,14,0.01,6.039700027473608
True,0.01,64,128,7,0.1,6.158022910001254
True,0.01,64,128,7,0.05,6.288957922958675
True,0.01,64,128,7,0.01,6.439411861419956
False,0.01,64,128,7,0.1,6.582929915080881
False,0.01,64,128,7,0.05,6.582929915080881
False,0.01,64,128,7,0.01,6.582929915080881
True,0.05,64,128,7,0.1,6.054318550990563
True,0.05,64,128,7,0.05,6.229238040769432
True,0.05,64,128,7,0.01,6.422855439915667
False,0.05,64,128,7,0.1,6.405082866977009
False,0.05,64,128,7,0.05,6.405082866977009
False,0.05,64,128,7,0.01,6.405082866977009
True,0.1,64,128,7,0.1,6.027340284512813
True,0.1,64,128,7,0.05,6.217072721271822
True,0.1,64,128,7,0.01,6.422123390352951
False,0.1,64,128,7,0.1,6.301507077959884
False,0.1,64,128,7,0.05,6.301507077959884
False,0.1,64,128,7,0.01,6.339995887232489
True,0.01,64,256,7,0.1,6.120627324948192
True,0.01,64,256,7,0.05,6.242241167743156
True,0.01,64,256,7,0.01,6.377369354801248
False,0.01,64,256,7,0.1,6.511488646841402
False,0.01,64,256,7,0.05,6.511488646841402
False,0.01,64,256,7,0.01,6.511488646841402
True,0.05,64,256,7,0.1,6.013957760075093
True,0.05,64,256,7,0.05,6.182287300703393
True,0.05,64,256,7,0.01,6.361530789987922
False,0.05,64,256,7,0.1,6.33470828721519
False,0.05,64,256,7,0.05,6.33470828721519
False,0.05,64,256,7,0.01,6.33470828721519
True,0.1,64,256,7,0.1,5.98174899541642
True,0.1,64,256,7,0.05,6.167809423601226
True,0.1,64,256,7,0.01,6.3618694847739405
False,0.1,64,256,7,0.1,6.228574404032117
False,0.1,64,256,7,0.05,6.228574404032117
False,0.1,64,256,7,0.01,6.267423145188083
True,0.01,64,512,7,0.1,6.1575356195907425
True,0.01,64,512,7,0.05,6.268724723187482
True,0.01,64,512,7,0.01,6.393230351577425
False,0.01,64,512,7,0.1,6.511902307065576
False,0.01,64,512,7,0.05,6.511902307065576
False,0.01,64,512,7,0.01,6.511902307065576
True,0.05,64,512,7,0.1,6.046508853519216
True,0.05,64,512,7,0.05,6.204349221196212
True,0.05,64,512,7,0.01,6.369891426634621
False,0.05,64,512,7,0.1,6.332308631777516
False,0.05,64,512,7,0.05,6.332308631777516
False,0.05,64,512,7,0.01,6.332308631777516
True,0.1,64,512,7,0.1,6.02030564816415
True,0.1,64,512,7,0.05,6.188831164362236
True,0.1,64,512,7,0.01,6.369204792964733
False,0.1,64,512,7,0.1,6.227095029534098
False,0.1,64,512,7,0.05,6.227095029534098
False,0.1,64,512,7,0.01,6.262446042298967
True,0.01,128,128,7,0.1,6.116383929939433
True,0.01,128,128,7,0.05,6.22523480807821
True,0.01,128,128,7,0.01,6.3508550900948135
False,0.01,128,128,7,0.1,6.487266225231789
False,0.01,128,128,7,0.05,6.487266225231789
False,0.01,128,128,7,0.01,6.487266225231789
True,0.05,128,128,7,0.1,6.003556733438916
True,0.05,128,128,7,0.05,6.161187719592142
True,0.05,128,128,7,0.01,6.334559484053282
False,0.05,128,128,7,0.1,6.295227577786176
False,0.05,128,128,7,0.05,6.295227577786176
False,0.05,128,128,7,0.01,6.295227577786176
True,0.1,128,128,7,0.1,5.974161553637536
True,0.1,128,128,7,0.05,6.145836800813788
True,0.1,128,128,7,0.01,6.330599196483632
False,0.1,128,128,7,0.1,6.194592242365891
False,0.1,128,128,7,0.05,6.194592242365891
False,0.1,128,128,7,0.01,6.233056086533652
True,0.01,128,256,7,0.1,6.065502602230694
True,0.01,128,256,7,0.05,6.165137333804052
True,0.01,128,256,7,0.01,6.278784696457228
False,0.01,128,256,7,0.1,6.401482863855746
False,0.01,128,256,7,0.05,6.401482863855746
False,0.01,128,256,7,0.01,6.401482863855746
True,0.05,128,256,7,0.1,5.948984218084401
True,0.05,128,256,7,0.05,6.099945703783001
True,0.05,128,256,7,0.01,6.26211884048616
False,0.05,128,256,7,0.1,6.21456604249704
False,0.05,128,256,7,0.05,6.21456604249704
False,0.05,128,256,7,0.01,6.21456604249704
True,0.1,128,256,7,0.1,5.91736013856024
True,0.1,128,256,7,0.05,6.084287410428889
True,0.1,128,256,7,0.01,6.261537048255292
False,0.1,128,256,7,0.1,6.115955268005586
False,0.1,128,256,7,0.05,6.115955268005586
False,0.1,128,256,7,0.01,6.15034857297247
True,0.01,128,512,7,0.1,6.097785192601363
True,0.01,128,512,7,0.05,6.180531500188153
True,0.01,128,512,7,0.01,6.278032239494867
False,0.01,128,512,7,0.1,6.382013280924226
False,0.01,128,512,7,0.05,6.382013280924226
False,0.01,128,512,7,0.01,6.382013280924226
True,0.05,128,512,7,0.1,5.976098003712864
True,0.05,128,512,7,0.05,6.114451715320491
True,0.05,128,512,7,0.01,6.256158143978349
False,0.05,128,512,7,0.1,6.1996609103140345
False,0.05,128,512,7,0.05,6.1996609103140345
False,0.05,128,512,7,0.01,6.1996609103140345
True,0.1,128,512,7,0.1,5.9397966583855215
True,0.1,128,512,7,0.05,6.0937465156520965
True,0.1,128,512,7,0.01,6.259702279153912
False,0.1,128,512,7,0.1,6.101592415217248
False,0.1,128,512,7,0.05,6.101592415217248
False,0.1,128,512,7,0.01,6.1325912875572195
True,0.01,256,128,7,0.1,6.061481881796138
True,0.01,256,128,7,0.05,6.151514982404504
True,0.01,256,128,7,0.01,6.257442584557015
False,0.01,256,128,7,0.1,6.362131331943969
False,0.01,256,128,7,0.05,6.362131331943969
False,0.01,256,128,7,0.01,6.362131331943969
True,0.05,256,128,7,0.1,5.941484740914589
True,0.05,256,128,7,0.05,6.083900579843497
True,0.05,256,128,7,0.01,6.236330222989627
False,0.05,256,128,7,0.1,6.175214724763041
False,0.05,256,128,7,0.05,6.175214724763041
False,0.05,256,128,7,0.01,6.175214724763041
True,0.1,256,128,7,0.1,5.909259855975376
True,0.1,256,128,7,0.05,6.069307168701424
True,0.1,256,128,7,0.01,6.2329375974801104
False,0.1,256,128,7,0.1,6.087396505515134
False,0.1,256,128,7,0.05,6.087396505515134
False,0.1,256,128,7,0.01,6.1176256730716325
True,0.01,256,256,7,0.1,6.011457032091066
True,0.01,256,256,7,0.05,6.098589900180429
True,0.01,256,256,7,0.01,6.188874480040394
False,0.01,256,256,7,0.1,6.2877542757622065
False,0.01,256,256,7,0.05,6.2877542757622065
False,0.01,256,256,7,0.01,6.2877542757622065
True,0.05,256,256,7,0.1,5.893406879088789
True,0.05,256,256,7,0.05,6.027244704189748
True,0.05,256,256,7,0.01,6.170487979078027
False,0.05,256,256,7,0.1,6.116023881380377
False,0.05,256,256,7,0.05,6.116023881380377
False,0.05,256,256,7,0.01,6.116023881380377
True,0.1,256,256,7,0.1,5.857908654189484
True,0.1,256,256,7,0.05,6.009761528973852
True,0.1,256,256,7,0.01,6.168289884989532
False,0.1,256,256,7,0.1,6.023582806871781
False,0.1,256,256,7,0.05,6.023582806871781
False,0.1,256,256,7,0.01,6.051903836461441
True,0.01,256,512,7,0.1,6.028275438127027
True,0.01,256,512,7,0.05,6.105509250077377
True,0.01,256,512,7,0.01,6.191422262661465
False,0.01,256,512,7,0.1,6.286007350926359
False,0.01,256,512,7,0.05,6.286007350926359
False,0.01,256,512,7,0.01,6.286007350926359
True,0.05,256,512,7,0.1,5.911613023292831
True,0.05,256,512,7,0.05,6.040728591124744
True,0.05,256,512,7,0.01,6.1749238237803254
False,0.05,256,512,7,0.1,6.111548952266967
False,0.05,256,512,7,0.05,6.111548952266967
False,0.05,256,512,7,0.01,6.111548952266967
True,0.1,256,512,7,0.1,5.87543866574484
True,0.1,256,512,7,0.05,6.0165718116230416
True,0.1,256,512,7,0.01,6.168474566501479
False,0.1,256,512,7,0.1,6.014304311974893
False,0.1,256,512,7,0.05,6.014304311974893
False,0.1,256,512,7,0.01,6.042916285848692
True,0.01,64,128,3,0.1,6.134558887505331
True,0.01,64,128,3,0.05,6.257242762391885
True,0.01,64,128,3,0.01,6.389603735359267
False,0.01,64,128,3,0.1,6.537068247008517
False,0.01,64,128,3,0.05,6.537068247008517
False,0.01,64,128,3,0.01,6.537068247008517
True,0.05,64,128,3,0.1,6.024986396107575
True,0.05,64,128,3,0.05,6.195247862446882
True,0.05,64,128,3,0.01,6.377284624048903
False,0.05,64,128,3,0.1,6.368458099559231
False,0.05,64,128,3,0.05,6.368458099559231
False,0.05,64,128,3,0.01,6.368458099559231
True,0.1,64,128,3,0.1,6.002113089360339
True,0.1,64,128,3,0.05,6.183126773485175
True,0.1,64,128,3,0.01,6.373256131660612
False,0.1,64,128,3,0.1,6.270158578554152
False,0.1,64,128,3,0.05,6.270158578554152
False,0.1,64,128,3,0.01,6.305545938527352
True,0.01,64,256,3,0.1,6.110153658408906
True,0.01,64,256,3,0.05,6.222129522439519
True,0.01,64,256,3,0.01,6.3431124049580925
False,0.01,64,256,3,0.1,6.471446406979909
False,0.01,64,256,3,0.05,6.471446406979909
False,0.01,64,256,3,0.01,6.471446406979909
True,0.05,64,256,3,0.1,5.995833533612704
True,0.05,64,256,3,0.05,6.15436750671483
True,0.05,64,256,3,0.01,6.327043188843333
False,0.05,64,256,3,0.1,6.301614468272648
False,0.05,64,256,3,0.05,6.301614468272648
False,0.05,64,256,3,0.01,6.301614468272648
True,0.1,64,256,3,0.1,5.969627034898392
True,0.1,64,256,3,0.05,6.142368934117224
True,0.1,64,256,3,0.01,6.323059644723781
False,0.1,64,256,3,0.1,6.198495480926554
False,0.1,64,256,3,0.05,6.198495480926554
False,0.1,64,256,3,0.01,6.235745990338481
True,0.01,64,512,3,0.1,6.118437899366722
True,0.01,64,512,3,0.05,6.215316820038616
True,0.01,64,512,3,0.01,6.3249405091905135
False,0.01,64,512,3,0.1,6.442306903191624
False,0.01,64,512,3,0.05,6.442306903191624
False,0.01,64,512,3,0.01,6.442306903191624
True,0.05,64,512,3,0.1,6.001108502216985
True,0.05,64,512,3,0.05,6.149563796581683
True,0.05,64,512,3,0.01,6.3088623930773355
False,0.05,64,512,3,0.1,6.274906513584998
False,0.05,64,512,3,0.05,6.274906513584998
False,0.05,64,512,3,0.01,6.274906513584998
True,0.1,64,512,3,0.1,5.9717814090636
True,0.1,64,512,3,0.05,6.1366022664751165
True,0.1,64,512,3,0.01,6.307548516169791
False,0.1,64,512,3,0.1,6.170175813775957
False,0.1,64,512,3,0.05,6.170175813775957
False,0.1,64,512,3,0.01,6.205238509389367
True,0.01,128,128,3,0.1,6.096430313573717
True,0.01,128,128,3,0.05,6.20501719887086
True,0.01,128,128,3,0.01,6.33106128226689
False,0.01,128,128,3,0.1,6.465813575121756
False,0.01,128,128,3,0.05,6.465813575121756
False,0.01,128,128,3,0.01,6.465813575121756
True,0.05,128,128,3,0.1,5.983290724138796
True,0.05,128,128,3,0.05,6.143038597522739
True,0.05,128,128,3,0.01,6.314856447639339
False,0.05,128,128,3,0.1,6.28901472288452
False,0.05,128,128,3,0.05,6.28901472288452
False,0.05,128,128,3,0.01,6.28901472288452
True,0.1,128,128,3,0.1,5.958892056172869
True,0.1,128,128,3,0.05,6.130137765912977
True,0.1,128,128,3,0.01,6.310592713338114
False,0.1,128,128,3,0.1,6.191922069825744
False,0.1,128,128,3,0.05,6.191922069825744
False,0.1,128,128,3,0.01,6.225274299324539
True,0.01,128,256,3,0.1,6.051100698354741
True,0.01,128,256,3,0.05,6.1478832993460975
True,0.01,128,256,3,0.01,6.256007101067234
False,0.01,128,256,3,0.1,6.374760829947371
False,0.01,128,256,3,0.05,6.374760829947371
False,0.01,128,256,3,0.01,6.374760829947371
True,0.05,128,256,3,0.1,5.935535804489457
True,0.05,128,256,3,0.05,6.084768698420692
True,0.05,128,256,3,0.01,6.239811515804629
False,0.05,128,256,3,0.1,6.202012866460588
False,0.05,128,256,3,0.05,6.202012866460588
False,0.05,128,256,3,0.01,6.202012866460588
True,0.1,128,256,3,0.1,5.903662816907405
True,0.1,128,256,3,0.05,6.067322681841138
True,0.1,128,256,3,0.01,6.233600690698507
False,0.1,128,256,3,0.1,6.103598465334899
False,0.1,128,256,3,0.05,6.103598465334899
False,0.1,128,256,3,0.01,6.136409578250007
True,0.01,128,512,3,0.1,6.06610518389067
True,0.01,128,512,3,0.05,6.1531554270049655
True,0.01,128,512,3,0.01,6.243763193448466
False,0.01,128,512,3,0.1,6.35239424539844
False,0.01,128,512,3,0.05,6.35239424539844
False,0.01,128,512,3,0.01,6.35239424539844
True,0.05,128,512,3,0.1,5.945659839217382
True,0.05,128,512,3,0.05,6.081047201134018
True,0.05,128,512,3,0.01,6.226224777575183
False,0.05,128,512,3,0.1,6.183474412318511
False,0.05,128,512,3,0.05,6.183474412318511
False,0.05,128,512,3,0.01,6.183474412318511
True,0.1,128,512,3,0.1,5.915681115433067
True,0.1,128,512,3,0.05,6.068840178975405
True,0.1,128,512,3,0.01,6.223488359697091
False,0.1,128,512,3,0.1,6.08483361507765
False,0.1,128,512,3,0.05,6.08483361507765
False,0.1,128,512,3,0.01,6.115879530425338
True,0.01,256,128,3,0.1,6.062462998941904
True,0.01,256,128,3,0.05,6.162947848806978
True,0.01,256,128,3,0.01,6.273324930812592
False,0.01,256,128,3,0.1,6.3878171904853405
False,0.01,256,128,3,0.05,6.3878171904853405
False,0.01,256,128,3,0.01,6.3878171904853405
True,0.05,256,128,3,0.1,5.950138581950302
True,0.05,256,128,3,0.05,6.094296241396737
True,0.05,256,128,3,0.01,6.253833074139643
False,0.05,256,128,3,0.1,6.212014049051506
False,0.05,256,128,3,0.05,6.212014049051506
False,0.05,256,128,3,0.01,6.212014049051506
True,0.1,256,128,3,0.1,5.919816458004918
True,0.1,256,128,3,0.05,6.081618457977199
True,0.1,256,128,3,0.01,6.249320972709354
False,0.1,256,128,3,0.1,6.116366753302316
False,0.1,256,128,3,0.05,6.116366753302316
False,0.1,256,128,3,0.01,6.146057111331887
True,0.01,256,256,3,0.1,6.012187994476882
True,0.01,256,256,3,0.05,6.095803723977226
True,0.01,256,256,3,0.01,6.193102629488667
False,0.01,256,256,3,0.1,6.298785213097625
False,0.01,256,256,3,0.05,6.298785213097625
False,0.01,256,256,3,0.01,6.298785213097625
True,0.05,256,256,3,0.1,5.893999508896004
True,0.05,256,256,3,0.05,6.03131008499333
True,0.05,256,256,3,0.01,6.176911009982891
False,0.05,256,256,3,0.1,6.127693792780291
False,0.05,256,256,3,0.05,6.127693792780291
False,0.05,256,256,3,0.01,6.127693792780291
True,0.1,256,256,3,0.1,5.862631527204432
True,0.1,256,256,3,0.05,6.012918804482015
True,0.1,256,256,3,0.01,6.172923992936164
False,0.1,256,256,3,0.1,6.031437624722424
False,0.1,256,256,3,0.05,6.031437624722424
False,0.1,256,256,3,0.01,6.062103930166654
True,0.01,256,512,3,0.1,6.020852119644247
True,0.01,256,512,3,0.05,6.09701637708764
True,0.01,256,512,3,0.01,6.1847450271401465
False,0.01,256,512,3,0.1,6.269719729816903
False,0.01,256,512,3,0.05,6.269719729816903
False,0.01,256,512,3,0.01,6.269719729816903
True,0.05,256,512,3,0.1,5.898526070272747
True,0.05,256,512,3,0.05,6.025231717413433
True,0.05,256,512,3,0.01,6.16298739609658
False,0.05,256,512,3,0.1,6.102078021183245
False,0.05,256,512,3,0.05,6.102078021183245
False,0.05,256,512,3,0.01,6.102078021183245
True,0.1,256,512,3,0.1,5.862443337929479
True,0.1,256,512,3,0.05,6.0069935576557905
True,0.1,256,512,3,0.01,6.159715058257641
False,0.1,256,512,3,0.1,5.9993894034567825
False,0.1,256,512,3,0.05,5.9993894034567825
False,0.1,256,512,3,0.01,6.030417794678206
